name,team_name,game_date,season_Playoff,espn_player_id_Playoff,team_id_Playoff,espn_game_id_Playoff,period_Playoff,minutes_remaining_Playoff,seconds_remaining_Playoff,shot_made_flag_Playoff,action_type_Playoff,shot_type_Playoff,shot_distance_Playoff,opponent_Playoff,x_Playoff,y_Playoff,dribbles_Playoff,touch_time_Playoff,defender_name_Playoff,defender_distance_Playoff,shot_clock
Stephen Curry,Golden State Warriors,5/22/2016,2015,3975,1610612744,400876752,2,4,52,1,Pullup Jump shot,2PT Field Goal,16,Oklahoma City Thunder,-53,159,0,0,,0,0
Stephen Curry,Golden State Warriors,6/14/2015,2014,3975,1610612744,400796849,1,2,6,1,Pullup Jump shot,3PT Field Goal,26,Cleveland Cavaliers,124,233,6,5.4,"James, LeBron",4.3,18
Stephen Curry,Golden State Warriors,6/11/2015,2014,3975,1610612744,400796848,3,3,15,0,Pullup Jump shot,2PT Field Goal,15,Cleveland Cavaliers,146,47,6,6.6,"Shumpert, Iman",0.5,16.7
Stephen Curry,Golden State Warriors,6/14/2015,2014,3975,1610612744,400796849,2,6,53,1,Pullup Jump shot,3PT Field Goal,25,Cleveland Cavaliers,-54,250,1,2.3,"Dellavedova, Matthew",0.7,9.8
Stephen Curry,Golden State Warriors,6/14/2015,2014,3975,1610612744,400796849,3,11,47,1,Pullup Jump shot,2PT Field Goal,18,Cleveland Cavaliers,108,145,3,5.1,"Dellavedova, Matthew",2.7,12.5
Stephen Curry,Golden State Warriors,6/14/2015,2014,3975,1610612744,400796849,4,8,45,1,Pullup Jump shot,2PT Field Goal,20,Cleveland Cavaliers,95,178,6,6,"Mozgov, Timofey",7.1,16.8
Stephen Curry,Golden State Warriors,5/9/2016,2015,3975,1610612744,400875809,2,4,54,1,Pullup Jump shot,2PT Field Goal,10,Portland Trail Blazers,101,8,0,0,,0,0
Stephen Curry,Golden State Warriors,6/14/2015,2014,3975,1610612744,400796849,3,3,11,1,Pullup Jump shot,3PT Field Goal,27,Cleveland Cavaliers,-190,200,0,0.7,"Dellavedova, Matthew",8.4,17.1
Stephen Curry,Golden State Warriors,6/14/2015,2014,3975,1610612744,400796849,4,2,44,1,Pullup Jump shot,3PT Field Goal,26,Cleveland Cavaliers,203,173,13,14.3,"Dellavedova, Matthew",6.2,7.3
Stephen Curry,Golden State Warriors,4/20/2015,2014,3975,1610612744,400790902,1,7,35,0,Pullup Jump shot,3PT Field Goal,28,New Orleans Pelicans,73,279,4,2.6,"Pondexter, Quincy",2.3,21
Stephen Curry,Golden State Warriors,6/14/2015,2014,3975,1610612744,400796849,3,3,41,0,Pullup Jump shot,3PT Field Goal,27,Cleveland Cavaliers,-169,211,0,3,"Dellavedova, Matthew",8,13
Stephen Curry,Golden State Warriors,6/14/2015,2014,3975,1610612744,400796849,2,0,24,0,Pullup Jump shot,3PT Field Goal,26,Cleveland Cavaliers,97,247,5,5,"Dellavedova, Matthew",3.8,18.3
Stephen Curry,Golden State Warriors,4/23/2015,2014,3975,1610612744,400790903,3,3,5,1,Pullup Jump shot,3PT Field Goal,25,New Orleans Pelicans,86,238,5,5.3,"Pondexter, Quincy",5.6,19.2
Stephen Curry,Golden State Warriors,4/20/2015,2014,3975,1610612744,400790902,1,1,16,0,Pullup Jump shot,2PT Field Goal,21,New Orleans Pelicans,125,173,5,4.3,"Cole, Norris",5.2,19.3
Stephen Curry,Golden State Warriors,4/24/2016,2015,3975,1610612744,400874348,2,8,27,0,Pullup Jump shot,3PT Field Goal,25,Houston Rockets,96,234,0,0,,0,0
Stephen Curry,Golden State Warriors,4/20/2015,2014,3975,1610612744,400790902,2,5,59,1,Pullup Jump shot,2PT Field Goal,19,New Orleans Pelicans,133,140,0,0.7,"Gordon, Eric",3.5,13.5
Stephen Curry,Golden State Warriors,4/20/2015,2014,3975,1610612744,400790902,1,8,5,1,Pullup Jump shot,3PT Field Goal,26,New Orleans Pelicans,-171,206,0,0.9,"Asik, Omer",8.6,20.1
Stephen Curry,Golden State Warriors,4/20/2015,2014,3975,1610612744,400790902,1,6,33,1,Pullup Jump shot,3PT Field Goal,26,New Orleans Pelicans,-157,216,0,0.7,"Gordon, Eric",8.9,19.7
Stephen Curry,Golden State Warriors,4/20/2015,2014,3975,1610612744,400790902,3,5,3,1,Pullup Jump shot,2PT Field Goal,18,New Orleans Pelicans,185,15,1,2.2,"Cole, Norris",5,16.1
Stephen Curry,Golden State Warriors,4/20/2015,2014,3975,1610612744,400790902,1,4,23,0,Pullup Jump shot,2PT Field Goal,20,New Orleans Pelicans,124,167,3,7.4,"Davis, Anthony",3.4,7.4
Stephen Curry,Golden State Warriors,4/20/2015,2014,3975,1610612744,400790902,1,3,47,0,Pullup Jump shot,2PT Field Goal,14,New Orleans Pelicans,-139,19,2,2.5,"Cole, Norris",2,14.3
Stephen Curry,Golden State Warriors,4/16/2016,2015,3975,1610612744,400874342,1,2,34,1,Pullup Jump shot,3PT Field Goal,28,Houston Rockets,-199,200,0,0,,0,0
Stephen Curry,Golden State Warriors,4/20/2015,2014,3975,1610612744,400790902,4,2,51,0,Pullup Jump shot,3PT Field Goal,26,New Orleans Pelicans,0,261,0,0.8,"Cole, Norris",7.6,4.8
Stephen Curry,Golden State Warriors,4/20/2015,2014,3975,1610612744,400790902,4,2,21,0,Pullup Jump shot,2PT Field Goal,23,New Orleans Pelicans,32,228,3,5.8,"Cunningham, Dante",4.3,3.6
Stephen Curry,Golden State Warriors,5/15/2015,2014,3975,1610612744,400792893,1,11,40,1,Pullup Jump shot,2PT Field Goal,22,Memphis Grizzlies,-97,198,7,5.6,"Conley, Mike",4.4,24
Stephen Curry,Golden State Warriors,4/16/2016,2015,3975,1610612744,400874342,2,3,8,1,Pullup Jump shot,3PT Field Goal,26,Houston Rockets,109,239,0,0,,0,0
Stephen Curry,Golden State Warriors,4/26/2013,2012,3975,1610612744,400459945,1,6,4,1,Pullup Jump shot,3PT Field Goal,23,Denver Nuggets,-237,19,,,,,
Stephen Curry,Golden State Warriors,4/26/2013,2012,3975,1610612744,400459945,1,2,56,1,Pullup Jump shot,3PT Field Goal,27,Denver Nuggets,51,272,,,,,
Stephen Curry,Golden State Warriors,5/15/2015,2014,3975,1610612744,400792893,2,5,19,1,Pullup Jump shot,2PT Field Goal,21,Memphis Grizzlies,-90,192,2,3,"Carter, Vince",5.1,13.6
Stephen Curry,Golden State Warriors,4/26/2013,2012,3975,1610612744,400459945,2,3,34,1,Pullup Jump shot,3PT Field Goal,27,Denver Nuggets,124,244,,,,,
Stephen Curry,Golden State Warriors,4/26/2013,2012,3975,1610612744,400459945,3,9,12,1,Pullup Jump shot,2PT Field Goal,18,Denver Nuggets,113,151,,,,,
Stephen Curry,Golden State Warriors,4/26/2013,2012,3975,1610612744,400459945,3,7,10,1,Pullup Jump shot,2PT Field Goal,22,Denver Nuggets,127,183,,,,,
Stephen Curry,Golden State Warriors,4/26/2013,2012,3975,1610612744,400459945,3,4,54,1,Pullup Jump shot,3PT Field Goal,25,Denver Nuggets,-160,195,,,,,
Stephen Curry,Golden State Warriors,4/28/2013,2012,3975,1610612744,400459946,2,2,7,1,Pullup Jump shot,3PT Field Goal,30,Denver Nuggets,111,285,,,,,
Stephen Curry,Golden State Warriors,4/28/2013,2012,3975,1610612744,400459946,3,6,22,1,Pullup Jump shot,3PT Field Goal,23,Denver Nuggets,-234,42,,,,,
Stephen Curry,Golden State Warriors,4/28/2013,2012,3975,1610612744,400459946,3,4,22,1,Pullup Jump shot,3PT Field Goal,25,Denver Nuggets,-16,254,,,,,
Stephen Curry,Golden State Warriors,4/28/2013,2012,3975,1610612744,400459946,3,1,12,1,Pullup Jump shot,3PT Field Goal,27,Denver Nuggets,0,272,,,,,
Stephen Curry,Golden State Warriors,4/28/2013,2012,3975,1610612744,400459946,3,0,23,1,Pullup Jump shot,3PT Field Goal,23,Denver Nuggets,-226,52,,,,,
Stephen Curry,Golden State Warriors,4/28/2013,2012,3975,1610612744,400459946,3,0,0,0,Pullup Jump shot,3PT Field Goal,44,Denver Nuggets,4,443,,,,,
Stephen Curry,Golden State Warriors,5/18/2016,2015,3975,1610612744,400876751,1,4,55,1,Pullup Jump shot,3PT Field Goal,25,Oklahoma City Thunder,-6,254,0,0,,0,0
Stephen Curry,Golden State Warriors,4/28/2013,2012,3975,1610612744,400459946,4,10,43,0,Pullup Jump shot,3PT Field Goal,26,Denver Nuggets,80,254,,,,,
Stephen Curry,Golden State Warriors,5/9/2015,2014,3975,1610612744,400792890,2,6,17,1,Pullup Jump shot,2PT Field Goal,16,Memphis Grizzlies,157,44,7,6.5,"Conley, Mike",2.8,17.8
Stephen Curry,Golden State Warriors,5/9/2015,2014,3975,1610612744,400792890,2,3,36,1,Pullup Jump shot,3PT Field Goal,24,Memphis Grizzlies,-175,168,7,7.3,"Udrih, Beno",2.2,16.2
Stephen Curry,Golden State Warriors,5/13/2015,2014,3975,1610612744,400792892,3,5,32,1,Pullup Jump shot,3PT Field Goal,25,Memphis Grizzlies,-78,239,0,0.7,"Conley, Mike",7.1,4.6
Stephen Curry,Golden State Warriors,5/18/2016,2015,3975,1610612744,400876751,1,11,44,0,Pullup Jump shot,3PT Field Goal,25,Oklahoma City Thunder,-174,183,0,0,,0,0
Stephen Curry,Golden State Warriors,4/16/2016,2015,3975,1610612744,400874342,1,9,41,1,Pullup Jump shot,3PT Field Goal,24,Houston Rockets,240,7,0,0,,0,0
Stephen Curry,Golden State Warriors,4/27/2014,2013,3975,1610612744,400553088,2,0,33,0,Pullup Jump shot,3PT Field Goal,25,Los Angeles Clippers,-111,235,6,5.8,"Collison, Darren",0.7,24
Stephen Curry,Golden State Warriors,5/15/2015,2014,3975,1610612744,400792893,3,8,11,0,Pullup Jump shot,2PT Field Goal,15,Memphis Grizzlies,36,149,3,3.6,"Conley, Mike",2.1,13.3
Stephen Curry,Golden State Warriors,5/2/2013,2012,3975,1610612744,400459949,1,0,23,0,Pullup Jump shot,3PT Field Goal,25,Denver Nuggets,-193,160,,,,,
Stephen Curry,Golden State Warriors,4/18/2015,2014,3975,1610612744,400790901,2,2,56,0,Pullup Jump shot,3PT Field Goal,26,New Orleans Pelicans,51,261,2,3.1,"Pondexter, Quincy",4.5,0
Stephen Curry,Golden State Warriors,5/2/2013,2012,3975,1610612744,400459949,3,9,3,1,Pullup Jump shot,3PT Field Goal,25,Denver Nuggets,-131,219,,,,,
Stephen Curry,Golden State Warriors,5/2/2013,2012,3975,1610612744,400459949,3,8,2,1,Pullup Jump shot,3PT Field Goal,25,Denver Nuggets,135,213,,,,,
Stephen Curry,Golden State Warriors,5/2/2013,2012,3975,1610612744,400459949,3,3,46,1,Pullup Jump shot,3PT Field Goal,25,Denver Nuggets,187,170,,,,,
Stephen Curry,Golden State Warriors,5/18/2016,2015,3975,1610612744,400876751,3,5,11,1,Pullup Jump shot,3PT Field Goal,25,Oklahoma City Thunder,-173,190,0,0,,0,0
Stephen Curry,Golden State Warriors,5/2/2013,2012,3975,1610612744,400459949,4,5,35,0,Pullup Jump shot,3PT Field Goal,24,Denver Nuggets,-114,222,,,,,
Stephen Curry,Golden State Warriors,5/18/2016,2015,3975,1610612744,400876751,1,3,40,1,Pullup Jump shot,3PT Field Goal,25,Oklahoma City Thunder,120,228,0,0,,0,0
Stephen Curry,Golden State Warriors,5/19/2015,2014,3975,1610612744,400796355,3,7,3,1,Pullup Jump shot,3PT Field Goal,23,Houston Rockets,-234,37,0,1.1,"Smith, Josh",7.1,10.2
Stephen Curry,Golden State Warriors,5/19/2015,2014,3975,1610612744,400796355,3,7,42,1,Pullup Jump shot,2PT Field Goal,21,Houston Rockets,-207,71,0,0.9,"Terry, Jason",6.6,11.9
Stephen Curry,Golden State Warriors,5/19/2015,2014,3975,1610612744,400796355,4,3,8,1,Pullup Jump shot,3PT Field Goal,26,Houston Rockets,-75,249,9,5.7,"Jones, Terrence",2.4,18.9
Stephen Curry,Golden State Warriors,5/19/2015,2014,3975,1610612744,400796355,2,1,36,0,Pullup Jump shot,3PT Field Goal,26,Houston Rockets,122,230,1,2.4,"Terry, Jason",4.4,21
Stephen Curry,Golden State Warriors,5/13/2015,2014,3975,1610612744,400792892,3,1,16,0,Pullup Jump shot,3PT Field Goal,23,Memphis Grizzlies,225,50,0,0.8,"Calathes, Nick",3.8,0
Stephen Curry,Golden State Warriors,4/18/2015,2014,3975,1610612744,400790901,4,3,46,0,Pullup Jump shot,2PT Field Goal,19,New Orleans Pelicans,127,148,1,2.1,"Cole, Norris",1,0
Stephen Curry,Golden State Warriors,5/21/2015,2014,3975,1610612744,400796356,1,2,31,1,Pullup Jump shot,3PT Field Goal,23,Houston Rockets,234,28,0,1.2,"Harden, James",5,7.2
Stephen Curry,Golden State Warriors,5/21/2015,2014,3975,1610612744,400796356,1,0,47,0,Pullup Jump shot,3PT Field Goal,26,Houston Rockets,-100,241,4,4.8,"Brewer, Corey",4,18
Stephen Curry,Golden State Warriors,5/13/2015,2014,3975,1610612744,400792892,1,4,5,0,Pullup Jump shot,3PT Field Goal,22,Memphis Grizzlies,226,42,8,9.6,"Green, Jeff",5.4,14.1
Stephen Curry,Golden State Warriors,5/6/2013,2012,3975,1610612744,400464174,3,9,32,1,Pullup Jump shot,3PT Field Goal,25,San Antonio Spurs,201,156,,,,,
Stephen Curry,Golden State Warriors,5/21/2015,2014,3975,1610612744,400796356,1,10,31,0,Pullup Jump shot,3PT Field Goal,24,Houston Rockets,-179,172,0,0.7,"Smith, Josh",4.6,9.8
Stephen Curry,Golden State Warriors,5/21/2015,2014,3975,1610612744,400796356,2,0,32,0,Pullup Jump shot,3PT Field Goal,24,Houston Rockets,-18,242,6,6.5,"Jones, Terrence",4.9,17.5
Stephen Curry,Golden State Warriors,5/18/2016,2015,3975,1610612744,400876751,3,5,47,1,Pullup Jump shot,2PT Field Goal,22,Oklahoma City Thunder,-9,223,0,0,,0,0
Stephen Curry,Golden State Warriors,4/18/2015,2014,3975,1610612744,400790901,4,6,47,0,Pullup Jump shot,3PT Field Goal,25,New Orleans Pelicans,-210,151,5,4.9,"Gordon, Eric",3.9,0
Stephen Curry,Golden State Warriors,4/18/2015,2014,3975,1610612744,400790901,3,3,39,1,Pullup Jump shot,3PT Field Goal,25,New Orleans Pelicans,122,224,0,0.7,"Cole, Norris",1.9,0
Stephen Curry,Golden State Warriors,4/18/2015,2014,3975,1610612744,400790901,1,8,25,1,Pullup Jump shot,3PT Field Goal,27,New Orleans Pelicans,185,201,0,0.8,"Davis, Anthony",7.9,0
Stephen Curry,Golden State Warriors,5/23/2015,2014,3975,1610612744,400796357,2,4,32,1,Pullup Jump shot,3PT Field Goal,29,Houston Rockets,4,290,7,6.8,"Terry, Jason",5.2,17
Stephen Curry,Golden State Warriors,4/18/2015,2014,3975,1610612744,400790901,4,8,55,1,Pullup Jump shot,3PT Field Goal,25,New Orleans Pelicans,110,227,1,2.2,"Pondexter, Quincy",10.5,0
Stephen Curry,Golden State Warriors,4/18/2015,2014,3975,1610612744,400790901,3,6,43,0,Pullup Jump shot,3PT Field Goal,28,New Orleans Pelicans,-146,244,0,0.7,"Pondexter, Quincy",12.1,0
Stephen Curry,Golden State Warriors,5/23/2015,2014,3975,1610612744,400796357,4,5,34,1,Pullup Jump shot,3PT Field Goal,24,Houston Rockets,-180,165,4,3.2,"Smith, Josh",10.1,20.5
Stephen Curry,Golden State Warriors,5/9/2016,2015,3975,1610612744,400875809,4,2,1,1,Pullup Jump shot,3PT Field Goal,28,Portland Trail Blazers,17,287,0,0,,0,0
Stephen Curry,Golden State Warriors,5/23/2015,2014,3975,1610612744,400796357,1,8,37,0,Pullup Jump shot,3PT Field Goal,25,Houston Rockets,-71,242,0,1,"Terry, Jason",5.8,19.6
Stephen Curry,Golden State Warriors,5/9/2016,2015,3975,1610612744,400875809,1,1,54,0,Pullup Jump shot,3PT Field Goal,31,Portland Trail Blazers,174,267,0,0,,0,0
Stephen Curry,Golden State Warriors,4/18/2015,2014,3975,1610612744,400790901,3,4,6,1,Pullup Jump shot,3PT Field Goal,24,New Orleans Pelicans,7,249,5,3.5,"Anderson, Ryan",5.6,0
Stephen Curry,Golden State Warriors,5/3/2015,2014,3975,1610612744,400792888,2,0,50,1,Pullup Jump shot,3PT Field Goal,24,Memphis Grizzlies,-202,145,7,6.6,"Lee, Courtney",4.2,17.5
Stephen Curry,Golden State Warriors,5/11/2015,2014,3975,1610612744,400792891,1,0,0,1,Pullup Jump shot,3PT Field Goal,27,Memphis Grizzlies,-56,268,3,4.3,"Udrih, Beno",5.2,0
Stephen Curry,Golden State Warriors,5/18/2016,2015,3975,1610612744,400876751,3,3,39,0,Pullup Jump shot,3PT Field Goal,30,Oklahoma City Thunder,156,257,0,0,,0,0
Stephen Curry,Golden State Warriors,5/13/2015,2014,3975,1610612744,400792892,3,0,51,0,Pullup Jump shot,3PT Field Goal,25,Memphis Grizzlies,-149,206,0,0.8,"Koufos, Kosta",18,0
Stephen Curry,Golden State Warriors,5/13/2015,2014,3975,1610612744,400792892,1,1,11,1,Pullup Jump shot,3PT Field Goal,24,Memphis Grizzlies,-21,249,4,3.8,"Udrih, Beno",4.9,17.8
Stephen Curry,Golden State Warriors,5/25/2015,2014,3975,1610612744,400796358,1,7,27,0,Pullup Jump shot,3PT Field Goal,25,Houston Rockets,143,206,4,3.8,"Smith, Josh",5.9,20
Stephen Curry,Golden State Warriors,5/27/2015,2014,3975,1610612744,400796359,3,1,56,1,Pullup Jump shot,3PT Field Goal,27,Houston Rockets,-177,205,0,0.6,"Ariza, Trevor",6,10.5
Stephen Curry,Golden State Warriors,5/9/2016,2015,3975,1610612744,400875809,5,1,51,1,Pullup Jump shot,3PT Field Goal,25,Portland Trail Blazers,0,257,0,0,,0,0
Stephen Curry,Golden State Warriors,5/27/2015,2014,3975,1610612744,400796359,1,6,36,0,Pullup Jump shot,3PT Field Goal,28,Houston Rockets,-139,244,1,2.1,"Smith, Josh",6.7,11.2
Stephen Curry,Golden State Warriors,5/10/2013,2012,3975,1610612744,400464339,1,10,48,1,Pullup Jump shot,3PT Field Goal,26,San Antonio Spurs,147,225,,,,,
Stephen Curry,Golden State Warriors,5/18/2016,2015,3975,1610612744,400876751,3,6,7,1,Pullup Jump shot,3PT Field Goal,25,Oklahoma City Thunder,-147,210,0,0,,0,0
Stephen Curry,Golden State Warriors,5/27/2015,2014,3975,1610612744,400796359,1,0,37,0,Pullup Jump shot,3PT Field Goal,26,Houston Rockets,64,261,2,3.3,"Brewer, Corey",4.4,18.5
Stephen Curry,Golden State Warriors,5/10/2013,2012,3975,1610612744,400464339,1,6,25,1,Pullup Jump shot,3PT Field Goal,23,San Antonio Spurs,-234,0,,,,,
Stephen Curry,Golden State Warriors,5/10/2013,2012,3975,1610612744,400464339,2,10,54,0,Pullup Jump shot,3PT Field Goal,28,San Antonio Spurs,168,231,,,,,
Stephen Curry,Golden State Warriors,5/10/2013,2012,3975,1610612744,400464339,3,6,20,1,Pullup Jump shot,3PT Field Goal,27,San Antonio Spurs,154,222,,,,,
Stephen Curry,Golden State Warriors,5/27/2015,2014,3975,1610612744,400796359,3,9,27,0,Pullup Jump shot,3PT Field Goal,25,Houston Rockets,144,216,0,0.9,"Smith, Josh",15.3,21.2
Stephen Curry,Golden State Warriors,6/4/2015,2014,3975,1610612744,400796845,4,0,53,1,Pullup Jump shot,2PT Field Goal,20,Cleveland Cavaliers,59,192,3,4.3,"Thompson, Tristan",5.1,14.7
Stephen Curry,Golden State Warriors,5/12/2013,2012,3975,1610612744,400464459,1,9,39,1,Pullup Jump shot,3PT Field Goal,28,San Antonio Spurs,165,236,,,,,
Stephen Curry,Golden State Warriors,5/12/2013,2012,3975,1610612744,400464459,1,8,59,1,Pullup Jump shot,3PT Field Goal,28,San Antonio Spurs,-161,230,,,,,
Stephen Curry,Golden State Warriors,5/12/2013,2012,3975,1610612744,400464459,4,9,47,0,Pullup Jump shot,3PT Field Goal,27,San Antonio Spurs,154,222,,,,,
Stephen Curry,Golden State Warriors,5/12/2013,2012,3975,1610612744,400464459,4,7,35,1,Pullup Jump shot,3PT Field Goal,23,San Antonio Spurs,234,6,,,,,
Stephen Curry,Golden State Warriors,5/12/2013,2012,3975,1610612744,400464459,4,6,54,0,Pullup Jump shot,3PT Field Goal,25,San Antonio Spurs,-45,250,,,,,
Stephen Curry,Golden State Warriors,5/12/2013,2012,3975,1610612744,400464459,5,3,40,0,Pullup Jump shot,3PT Field Goal,26,San Antonio Spurs,-116,236,,,,,
Stephen Curry,Golden State Warriors,5/9/2016,2015,3975,1610612744,400875809,2,5,20,0,Pullup Jump shot,2PT Field Goal,21,Portland Trail Blazers,173,120,0,0,,0,0
Stephen Curry,Golden State Warriors,6/4/2015,2014,3975,1610612744,400796845,3,11,47,0,Pullup Jump shot,3PT Field Goal,25,Cleveland Cavaliers,62,244,2,3.8,"Mozgov, Timofey",8.6,12
Stephen Curry,Golden State Warriors,6/4/2015,2014,3975,1610612744,400796845,5,0,49,0,Pullup Jump shot,3PT Field Goal,26,Cleveland Cavaliers,-202,178,0,1.5,"Jones, James",8.2,4.8
Stephen Curry,Golden State Warriors,5/16/2016,2015,3975,1610612744,400876750,3,4,4,1,Pullup Jump shot,3PT Field Goal,31,Oklahoma City Thunder,101,301,0,0,,0,0
Stephen Curry,Golden State Warriors,5/9/2016,2015,3975,1610612744,400875809,4,1,7,0,Pullup Jump shot,3PT Field Goal,30,Portland Trail Blazers,-106,282,0,0,,0,0
Stephen Curry,Golden State Warriors,5/3/2015,2014,3975,1610612744,400792888,2,1,13,1,Pullup Jump shot,3PT Field Goal,27,Memphis Grizzlies,-185,200,6,5.5,"Randolph, Zach",5.8,18.9
Stephen Curry,Golden State Warriors,5/3/2015,2014,3975,1610612744,400792888,4,4,37,1,Pullup Jump shot,3PT Field Goal,25,Memphis Grizzlies,-171,194,0,1.6,"Green, Jeff",3.4,4.3
Stephen Curry,Golden State Warriors,5/28/2016,2015,3975,1610612744,400876755,2,7,20,1,Pullup Jump shot,3PT Field Goal,25,Oklahoma City Thunder,35,257,0,0,,0,0
Stephen Curry,Golden State Warriors,6/7/2015,2014,3975,1610612744,400796846,4,1,26,0,Pullup Jump shot,3PT Field Goal,23,Cleveland Cavaliers,-229,53,0,1.6,"James, LeBron",2.9,21.2
Stephen Curry,Golden State Warriors,5/11/2015,2014,3975,1610612744,400792891,2,2,16,1,Pullup Jump shot,2PT Field Goal,12,Memphis Grizzlies,13,126,4,4.4,"Conley, Mike",1.8,16.3
Stephen Curry,Golden State Warriors,5/30/2016,2015,3975,1610612744,400876756,4,0,26,1,Pullup Jump shot,3PT Field Goal,26,Oklahoma City Thunder,166,208,0,0,,0,0
Stephen Curry,Golden State Warriors,5/30/2016,2015,3975,1610612744,400876756,3,9,19,1,Pullup Jump shot,3PT Field Goal,27,Oklahoma City Thunder,135,244,0,0,,0,0
Stephen Curry,Golden State Warriors,5/30/2016,2015,3975,1610612744,400876756,1,7,2,1,Pullup Jump shot,3PT Field Goal,28,Oklahoma City Thunder,128,257,0,0,,0,0
Stephen Curry,Golden State Warriors,5/28/2016,2015,3975,1610612744,400876755,1,4,1,0,Pullup Jump shot,3PT Field Goal,24,Oklahoma City Thunder,89,229,0,0,,0,0
Stephen Curry,Golden State Warriors,5/30/2016,2015,3975,1610612744,400876756,3,7,21,1,Pullup Jump shot,3PT Field Goal,26,Oklahoma City Thunder,155,214,0,0,,0,0
Stephen Curry,Golden State Warriors,5/30/2016,2015,3975,1610612744,400876756,3,6,24,1,Pullup Jump shot,3PT Field Goal,25,Oklahoma City Thunder,-161,193,0,0,,0,0
Stephen Curry,Golden State Warriors,5/30/2016,2015,3975,1610612744,400876756,1,2,52,0,Pullup Jump shot,3PT Field Goal,28,Oklahoma City Thunder,-43,283,0,0,,0,0
